#{"t_start": 1745691977.823762, "env_id": "None"}
r,l,t
1.0,3,79.249231
1.0,3,79.250775
1.0,3,79.250775
1.0,3,79.250775
1.0,3,79.250775
1.0,3,79.257765
1.0,3,79.259771
1.0,3,79.261778
1.0,3,79.263783
1.0,3,79.265789
1.0,3,79.265789
1.0,3,79.265789
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.27011
1.0,3,79.281773
1.0,3,79.28378
1.0,3,79.285786
1.0,3,79.287791
1.0,3,79.289797
1.0,3,79.291804
1.0,3,79.291804
1.0,3,79.293809
1.0,3,79.295813
1.0,3,79.297559
1.0,3,79.299565
1.0,3,79.30157
1.0,3,79.303576
1.0,3,79.305582
1.0,3,79.307588
1.0,3,79.309594
1.0,3,79.3116
1.0,3,79.313348
1.0,3,79.315354
1.0,3,79.315354
1.0,3,79.31736
1.0,3,79.319366
1.0,3,79.321372
1.0,3,79.323377
1.0,3,79.325383
1.0,3,79.325383
1.0,3,79.327389
1.0,3,79.330266
1.0,3,79.332273
1.0,3,79.334279
1.0,3,79.334279
1.0,3,79.334279
1.0,3,79.334279
1.0,3,79.340201
1.0,3,79.340201
1.0,4,79.345211
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.346311
1.0,3,79.36122
1.0,3,79.363227
1.0,3,79.365232
1.0,3,79.367238
1.0,3,79.369244
1.0,3,79.369244
1.0,3,79.37125
1.0,3,79.373256
1.0,3,79.375261
1.0,3,79.377899
1.0,3,79.380165
1.0,3,79.38186
1.0,3,79.383869
1.0,3,79.385869
1.0,3,79.387872
1.0,3,79.38887
1.0,3,79.390872
1.0,3,79.392872
1.0,3,79.394871
1.0,3,79.395871
1.0,3,79.397929
1.0,3,79.402255
1.0,3,79.403926
1.0,3,79.404964
1.0,3,79.404964
1.0,3,79.404964
1.0,3,79.411672
1.0,3,79.413232
1.0,3,79.413232
1.0,3,79.416249
1.0,3,79.416249
1.0,3,79.416249
1.0,3,79.416249
1.0,3,79.416249
1.0,3,79.416249
1.0,3,79.427356
1.0,3,79.428527
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.430127
1.0,3,79.443282
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.444385
1.0,3,79.45911
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.460688
1.0,3,79.475006
1.0,3,79.476483
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.478704
1.0,3,79.492332
1.0,3,79.492332
1.0,3,79.492332
1.0,3,79.492332
1.0,3,79.498489
1.0,3,79.500496
1.0,3,79.502502
1.0,3,79.502502
1.0,3,79.50789
1.0,3,79.509258
1.0,3,79.509258
1.0,3,79.509258
1.0,3,79.509258
1.0,3,79.509258
1.0,3,79.509258
1.0,4,79.509258
1.0,3,79.522573
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.523653
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.539561
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.554427
1.0,3,79.570175
1.0,3,79.572181
1.0,3,79.574188
1.0,3,79.574188
1.0,3,79.579279
1.0,3,79.581287
1.0,3,79.581287
1.0,3,79.581287
1.0,3,79.586162
1.0,3,79.586162
1.0,3,79.590069
1.0,3,79.590069
1.0,3,79.592395
1.0,3,79.592395
1.0,3,79.592395
1.0,3,79.592395
1.0,3,79.592395
1.0,3,79.60226
1.0,3,79.60226
1.0,3,79.604837
1.0,3,79.604837
1.0,3,79.604837
1.0,3,79.611049
1.0,3,79.611049
1.0,3,79.611049
1.0,3,79.611049
1.0,3,79.618878
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.620754
1.0,3,79.634176
1.0,3,79.636183
1.0,3,79.636183
1.0,3,79.640055
1.0,3,79.640055
1.0,3,79.640055
1.0,3,79.640055
1.0,3,79.640055
1.0,3,79.640055
1.0,3,79.65206
1.0,3,79.654894
1.0,3,79.656083
1.0,3,79.656083
1.0,3,79.659662
1.0,3,79.659662
1.0,3,79.659662
1.0,3,79.666177
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.667744
1.0,3,79.681574
1.0,3,79.683581
1.0,3,79.685587
1.0,3,79.685587
1.0,3,79.687593
1.0,3,79.689599
1.0,3,79.691604
1.0,3,79.69361
1.0,3,79.695616
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.697363
1.0,3,79.71305
1.0,3,79.715058
1.0,3,79.715058
1.0,3,79.717063
1.0,3,79.719068
1.0,3,79.721075
1.0,3,79.723081
1.0,3,79.723081
1.0,3,79.723081
1.0,3,79.729119
1.0,3,79.73021
1.0,3,79.73021
1.0,3,79.73021
1.0,3,79.736043
1.0,3,79.736043
1.0,3,79.736043
1.0,3,79.736043
1.0,3,79.743011
1.0,3,79.744786
1.0,3,79.746194
1.0,3,79.746194
1.0,3,79.746194
1.0,3,79.746194
1.0,3,79.752964
1.0,3,79.75497
1.0,3,79.756976
1.0,3,79.756976
1.0,3,79.761914
1.0,3,79.763497
1.0,3,79.763497
1.0,3,79.763497
1.0,3,79.763497
1.0,3,79.769947
1.0,3,79.771954
1.0,3,79.774678
1.0,3,79.776435
1.0,3,79.779275
1.0,3,79.779275
1.0,3,79.779275
1.0,3,79.779275
1.0,3,79.78546
1.0,3,79.787467
1.0,3,79.789473
1.0,3,79.79148
1.0,3,79.792486
1.0,3,79.794492
1.0,3,79.796498
1.0,3,79.796498
1.0,3,79.798504
1.0,3,79.80051
1.0,3,79.802516
1.0,3,79.804522
1.0,3,79.806528
1.0,3,79.808275
1.0,3,79.808275
1.0,3,79.81179
1.0,3,79.81179
1.0,3,79.81179
1.0,3,79.81179
1.0,3,79.819253
1.0,3,79.819253
1.0,3,79.819253
1.0,3,79.82497
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.826077
1.0,3,79.840122
1.0,3,79.841922
1.0,3,79.841922
1.0,3,79.84653
1.0,3,79.84653
1.0,3,79.84653
1.0,3,79.84653
1.0,3,79.84653
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.856044
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.873342
1.0,3,79.888869
1.0,3,79.888869
1.0,3,79.888869
1.0,3,79.888869
1.0,3,79.888869
1.0,3,79.896628
1.0,3,79.898648
1.0,3,79.900653
1.0,3,79.90266
1.0,3,79.905531
1.0,3,79.905531
1.0,3,79.909295
1.0,3,79.911296
1.0,3,79.913296
1.0,3,79.915298
1.0,3,79.9163
1.0,3,79.918299
1.0,3,79.920466
1.0,3,79.921484
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.923963
1.0,3,79.938789
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.940045
1.0,3,79.954677
1.0,3,79.957618
1.0,3,79.957618
1.0,3,79.960627
1.0,3,79.960627
1.0,3,79.960627
1.0,3,79.960627
1.0,3,79.960627
1.0,3,79.960627
1.0,3,79.970566
1.0,3,79.970566
1.0,3,79.970566
1.0,3,79.975983
1.0,3,79.97799
1.0,3,79.979997
1.0,3,79.979997
1.0,3,79.979997
1.0,3,79.986531
1.0,3,79.987689
1.0,3,79.987689
1.0,3,79.987689
1.0,3,79.993552
1.0,3,79.993552
1.0,3,79.995558
1.0,3,79.997564
1.0,3,79.99957
1.0,3,80.001576
1.0,3,80.002582
1.0,3,80.004588
1.0,3,80.007659
1.0,3,80.009253
1.0,3,80.011734
1.0,3,80.013741
1.0,3,80.015747
1.0,3,80.015747
1.0,3,80.017752
1.0,3,80.019934
1.0,3,80.02194
1.0,3,80.025191
1.0,3,80.025191
1.0,3,80.027716
1.0,3,80.029248
1.0,3,80.029248
1.0,3,80.033759
1.0,3,80.035317
1.0,3,80.037261
1.0,3,80.039292
1.0,3,80.041058
1.0,3,80.041058
1.0,3,80.041058
1.0,3,80.041058
1.0,3,80.04713
1.0,3,80.049478
1.0,3,80.049478
1.0,3,80.049478
1.0,3,80.049478
1.0,3,80.049478
1.0,3,80.049478
1.0,3,81.017546
1.0,3,81.017546
1.0,3,81.020792
1.0,3,81.020792
1.0,3,81.02525
1.0,3,81.027255
1.0,3,81.027255
1.0,3,81.033393
1.0,3,81.035401
1.0,3,81.037407
1.0,3,81.039414
1.0,3,81.041422
1.0,3,81.043429
1.0,3,81.045436
1.0,3,81.047443
1.0,3,81.049231
1.0,3,81.052428
1.0,3,81.052428
1.0,3,81.056658
1.0,3,81.056658
1.0,3,81.059886
1.0,3,81.059886
1.0,3,81.064961
1.0,3,81.066963
1.0,3,81.068968
1.0,3,81.070971
1.0,3,81.072974
1.0,3,81.074979
1.0,3,81.076982
1.0,3,81.078725
1.0,3,81.080994
1.0,3,81.080994
1.0,3,81.080994
1.0,3,81.088171
1.0,3,81.090177
1.0,3,81.090177
1.0,3,81.093469
1.0,3,81.096478
1.0,3,81.099108
1.0,3,81.101157
1.0,3,81.103164
1.0,3,81.105172
1.0,3,81.107179
1.0,3,81.109191
1.0,3,81.112204
1.0,3,81.11377
1.0,3,81.115382
1.0,3,81.117728
1.0,3,81.119736
1.0,3,81.121744
1.0,3,81.12375
1.0,3,81.125758
1.0,3,81.129061
1.0,3,81.131065
1.0,3,81.133067
1.0,3,81.135071
1.0,3,81.137073
1.0,3,81.139075
1.0,3,81.141078
1.0,3,81.14308
1.0,3,81.145083
1.0,3,81.145083
1.0,3,81.145083
1.0,3,81.152739
1.0,3,81.152739
1.0,3,81.152739
1.0,3,81.160037
1.0,3,81.160037
1.0,3,81.160037
1.0,3,81.160037
1.0,3,81.160037
1.0,3,81.169009
1.0,3,81.169009
1.0,3,81.174876
1.0,3,81.174876
1.0,3,81.174876
1.0,3,81.180905
1.0,3,81.182908
1.0,3,81.18491
1.0,3,81.186654
1.0,3,81.188656
1.0,3,81.190658
1.0,3,81.192662
1.0,3,81.194664
1.0,3,81.196667
1.0,3,81.19867
1.0,3,81.200672
1.0,3,81.202674
1.0,3,81.204677
1.0,3,81.208426
1.0,3,81.210431
1.0,3,81.212434
1.0,3,81.214436
1.0,3,81.216439
1.0,3,81.216439
1.0,3,81.216439
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.221757
1.0,3,81.237618
1.0,3,81.237618
1.0,3,81.237618
1.0,3,81.243278
1.0,3,81.243278
1.0,3,81.243278
1.0,3,81.243278
1.0,3,81.243278
1.0,3,81.243278
1.0,3,81.2535
1.0,3,81.254575
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.256909
1.0,3,81.270827
1.0,3,81.270827
1.0,3,81.270827
1.0,3,81.270827
1.0,3,81.270827
1.0,3,81.278795
1.0,3,81.278795
1.0,3,81.282127
1.0,3,81.285151
1.0,3,81.285721
1.0,3,81.285721
1.0,3,81.289186
1.0,3,81.289186
1.0,3,81.289186
1.0,3,81.295758
1.0,3,81.295758
1.0,3,81.297898
1.0,3,81.300055
1.0,3,81.302079
1.0,3,81.304303
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.305399
1.0,3,81.31735
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.319195
1.0,3,81.330874
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.333638
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.348524
1.0,3,81.364412
1.0,3,81.364412
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.367386
1.0,3,81.380298
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.381424
1.0,3,81.396773
1.0,3,81.396773
1.0,3,81.396773
1.0,3,81.396773
1.0,3,81.396773
1.0,3,81.407179
1.0,3,81.409041
1.0,3,81.409041
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.412055
1.0,3,81.428501
1.0,4,81.430509
1.0,3,81.432514
1.0,3,81.43452
1.0,3,81.43452
1.0,3,81.436526
1.0,3,81.438532
1.0,3,81.440538
1.0,3,81.442544
1.0,3,81.444408
1.0,3,81.446331
1.0,3,81.447495
1.0,3,81.447495
1.0,3,81.450495
1.0,3,81.450495
1.0,3,81.450495
1.0,3,81.450495
1.0,3,81.458852
1.0,3,81.458852
1.0,3,81.458852
1.0,3,81.458852
1.0,3,81.465794
1.0,3,81.4678
1.0,3,81.4678
1.0,3,81.469806
1.0,3,81.471812
1.0,3,81.473818
1.0,3,81.475824
1.0,3,81.47783
1.0,3,81.479836
1.0,3,81.479836
1.0,3,81.481843
1.0,3,81.483848
1.0,3,81.485854
1.0,3,81.48786
1.0,3,81.489607
1.0,3,81.49224
1.0,3,81.494252
1.0,3,81.496311
1.0,3,81.498305
1.0,3,81.499343
1.0,3,81.499343
1.0,3,81.499343
1.0,3,81.506301
1.0,3,81.508301
1.0,3,81.510301
1.0,3,81.511301
1.0,3,81.513302
1.0,3,81.515301
1.0,3,81.517301
1.0,3,81.518301
1.0,3,81.520301
1.0,3,81.520301
1.0,3,81.520301
1.0,3,81.520301
1.0,3,81.520301
1.0,3,81.529292
1.0,3,81.531299
1.0,3,81.533643
1.0,3,81.53565
1.0,3,81.537656
1.0,3,81.539187
1.0,3,81.541617
1.0,3,81.543624
1.0,3,81.543624
1.0,3,81.54563
1.0,3,81.547636
1.0,3,81.549641
1.0,3,81.551389
1.0,3,81.553394
1.0,3,81.5554
1.0,3,81.557406
1.0,3,81.559413
1.0,3,81.559413
1.0,3,81.561418
1.0,3,81.563424
1.0,3,81.56543
1.0,3,81.567177
1.0,3,81.56915
1.0,3,81.56915
1.0,3,81.56915
1.0,3,81.56915
1.0,3,81.56915
1.0,3,81.56915
1.0,3,81.579515
1.0,3,81.579515
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.582831
1.0,3,81.599812
1.0,3,81.599812
1.0,3,81.599812
1.0,3,81.599812
1.0,3,81.599812
1.0,3,81.599812
1.0,3,81.61043
1.0,3,81.61043
1.0,3,81.61043
1.0,3,81.614385
1.0,3,81.617381
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.61917
1.0,3,81.630321
1.0,3,81.631838
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.634029
1.0,3,81.646155
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.647294
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.662044
1.0,3,81.677935
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.679879
1.0,3,81.694442
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.695452
1.0,3,81.709656
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.711349
1.0,3,81.725543
1.0,3,81.728547
1.0,3,81.728547
1.0,3,81.731068
1.0,3,81.733074
1.0,3,81.73508
1.0,3,81.737086
1.0,3,81.739092
1.0,3,81.739092
1.0,3,81.741652
1.0,3,81.743658
1.0,3,81.745664
1.0,3,81.747669
1.0,3,81.749676
1.0,3,81.751682
1.0,3,81.751682
1.0,3,81.753687
1.0,3,81.755693
1.0,3,81.757199
1.0,3,81.759207
1.0,3,81.761212
1.0,3,81.763218
1.0,3,81.765223
1.0,3,81.76723
1.0,3,81.769238
1.0,4,81.771244
1.0,3,81.772991
1.0,3,81.774997
1.0,3,81.777004
1.0,3,81.779009
1.0,3,81.781016
1.0,3,81.78302
1.0,3,81.78302
1.0,3,81.785026
1.0,3,81.788777
1.0,3,81.789876
1.0,3,81.791644
1.0,3,81.791644
1.0,3,81.791644
1.0,3,81.791644
1.0,3,81.798407
1.0,3,81.798407
1.0,3,81.798407
1.0,3,81.80443
1.0,3,81.806434
1.0,3,81.806434
1.0,3,81.809169
1.0,3,81.812322
1.0,3,81.812322
1.0,3,81.814328
1.0,3,81.816334
1.0,3,81.81834
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.820087
1.0,3,81.835847
1.0,3,81.835847
1.0,3,81.839701
1.0,3,81.841707
1.0,3,81.843713
1.0,3,81.845719
1.0,3,81.847724
1.0,3,81.84973
1.0,3,81.84973
1.0,3,81.851736
1.0,3,81.853742
1.0,3,81.855748
1.0,3,81.857754
1.0,3,81.859759
1.0,3,81.861765
1.0,3,81.861765
1.0,3,81.863771
1.0,3,81.865777
1.0,3,81.867522
1.0,3,81.869529
1.0,3,81.871536
1.0,3,81.873542
1.0,3,81.875548
1.0,3,81.877553
1.0,3,81.877553
1.0,3,81.879559
1.0,3,81.881565
1.0,3,81.883313
1.0,3,81.885319
1.0,3,81.887324
1.0,3,81.88933
1.0,3,81.891336
1.0,3,81.891336
1.0,3,81.893342
1.0,3,81.895347
1.0,3,81.897353
1.0,3,81.89973
1.0,3,81.901737
1.0,3,81.903743
1.0,3,81.903743
1.0,3,81.905748
1.0,3,81.907754
1.0,3,81.90976
1.0,3,81.911766
1.0,3,81.913772
1.0,3,81.914778
1.0,3,81.916785
1.0,3,81.918791
1.0,3,81.920796
1.0,3,81.920796
1.0,3,81.922802
1.0,3,81.924807
1.0,3,81.926813
1.0,3,81.928817
1.0,3,81.930565
1.0,3,81.932572
1.0,3,81.934577
1.0,3,81.934577
1.0,3,81.936581
1.0,3,81.938586
1.0,3,81.940592
1.0,3,81.942598
1.0,3,81.944604
1.0,3,81.946352
1.0,3,81.94692
1.0,3,81.948926
1.0,3,81.950933
1.0,3,81.952938
1.0,3,81.954944
1.0,3,81.956954
1.0,3,81.956954
1.0,3,81.958962
1.0,3,81.960968
1.0,3,81.962473
1.0,3,81.962473
1.0,3,81.962473
1.0,3,81.962473
1.0,3,81.962473
1.0,3,81.972203
1.0,3,81.972203
1.0,3,81.972203
1.0,3,81.972203
1.0,3,81.979461
1.0,3,81.981468
1.0,3,81.981468
1.0,3,81.981468
1.0,3,81.986985
1.0,3,81.986985
1.0,3,81.988991
1.0,3,81.990998
1.0,3,81.994009
1.0,3,81.994009
1.0,3,81.996016
1.0,3,81.998022
1.0,3,82.000027
1.0,3,82.002033
1.0,3,82.004039
1.0,3,82.004039
1.0,3,82.004039
1.0,3,82.004039
1.0,3,82.01011
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.013878
1.0,3,82.025869
1.0,3,82.029711
1.0,3,82.03121
1.0,3,82.034702
1.0,3,82.036702
1.0,3,82.040702
1.0,3,82.043702
1.0,3,82.046227
1.0,3,82.050066
1.0,3,82.050066
1.0,3,82.053816
1.0,3,82.053816
1.0,3,82.053816
1.0,3,82.059842
1.0,3,82.061847
1.0,3,82.063353
1.0,3,82.063353
1.0,3,82.063353
1.0,3,82.069157
1.0,3,82.069157
1.0,3,82.069157
1.0,3,82.069157
1.0,3,82.069157
1.0,3,82.069157
1.0,3,82.079007
1.0,3,82.080161
1.0,3,82.083315
1.0,3,82.083315
1.0,3,82.083315
1.0,3,82.083315
1.0,3,82.083315
1.0,3,82.09026
1.0,3,82.09026
1.0,3,82.094767
1.0,3,82.094767
1.0,3,82.097203
1.0,3,82.09914
1.0,3,82.09914
1.0,3,82.09914
1.0,3,82.104602
1.0,3,82.106608
1.0,3,82.108614
1.0,3,82.110621
1.0,3,82.111171
1.0,3,82.111171
1.0,3,82.111171
1.0,3,82.111171
1.0,3,82.119142
1.0,3,82.119142
1.0,3,82.119142
1.0,3,82.119142
1.0,3,82.119142
1.0,3,82.127584
1.0,3,82.127584
1.0,4,82.127584
1.0,3,82.127584
1.0,3,82.127584
1.0,3,82.127584
1.0,3,82.127584
1.0,3,82.140259
1.0,3,82.14203
1.0,3,82.143141
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.145479
1.0,3,82.158551
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.159577
1.0,3,82.173998
1.0,3,82.175687
1.0,3,82.175687
1.0,3,82.175687
1.0,4,82.181247
1.0,3,82.183253
1.0,3,82.185259
1.0,3,82.187265
1.0,3,82.189271
1.0,3,82.189271
1.0,3,82.191276
1.0,3,82.193281
1.0,3,82.195287
1.0,3,82.197294
1.0,3,82.199299
1.0,3,82.201306
1.0,3,82.203311
1.0,3,82.205059
1.0,3,82.205059
1.0,3,82.207065
1.0,3,82.20907
1.0,3,82.211076
1.0,3,82.213082
1.0,3,82.215087
1.0,3,82.217094
1.0,3,82.217094
1.0,3,82.220846
1.0,3,82.222853
1.0,3,82.224861
1.0,3,82.226866
1.0,3,82.228873
1.0,3,82.230879
1.0,3,82.230879
1.0,3,82.232884
1.0,3,82.236637
1.0,3,82.238644
1.0,3,82.238644
1.0,3,82.24065
1.0,3,82.242656
1.0,3,82.244663
1.0,3,82.24667
1.0,3,82.248676
1.0,3,82.250682
1.0,3,82.252429
1.0,3,82.253615
1.0,3,82.25628
1.0,3,82.25628
1.0,3,82.25628
1.0,3,82.25628
1.0,3,82.25628
1.0,3,82.25628
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.223454
1.0,3,83.239247
1.0,3,83.241252
1.0,3,83.241252
1.0,3,83.241252
1.0,3,83.241252
1.0,3,83.241252
1.0,3,83.241252
1.0,3,83.255111
1.0,3,83.257114
1.0,3,83.259116
1.0,3,83.261118
1.0,3,83.262862
1.0,3,83.264865
1.0,3,83.266867
1.0,3,83.26887
1.0,3,83.272249
1.0,3,83.272249
1.0,3,83.275701
1.0,3,83.277704
1.0,3,83.279706
1.0,3,83.281709
1.0,3,83.283711
1.0,3,83.286716
1.0,3,83.288718
1.0,3,83.290723
1.0,4,83.29473
1.0,3,83.296733
1.0,3,83.298737
1.0,3,83.30074
1.0,3,83.302485
1.0,3,83.304811
1.0,3,83.30783
1.0,3,83.309835
1.0,3,83.311841
1.0,3,83.311841
1.0,3,83.311841
1.0,3,83.318413
1.0,3,83.320324
1.0,3,83.322889
1.0,3,83.322889
1.0,3,83.326073
1.0,3,83.329082
1.0,3,83.329082
1.0,3,83.329082
1.0,3,83.336118
1.0,3,83.336118
1.0,3,83.33979
1.0,3,83.341794
1.0,3,83.341794
1.0,3,83.341794
1.0,3,83.341794
1.0,3,83.350435
1.0,3,83.351439
1.0,3,83.351439
1.0,3,83.351439
1.0,3,83.351439
1.0,3,83.36055
1.0,3,83.36055
1.0,3,83.366105
1.0,3,83.367398
1.0,3,83.369088
1.0,3,83.369088
1.0,3,83.369088
1.0,3,83.369088
1.0,3,83.369088
1.0,3,83.369088
1.0,3,83.382622
1.0,3,83.382622
1.0,3,83.382622
1.0,3,83.389135
1.0,3,83.389135
1.0,3,83.389135
1.0,3,83.395406
1.0,3,83.397964
1.0,3,83.399967
1.0,3,83.401971
1.0,3,83.404512
1.0,3,83.404512
1.0,3,83.409329
1.0,3,83.411795
1.0,3,83.413537
1.0,3,83.415545
1.0,3,83.417552
1.0,3,83.419558
1.0,3,83.421565
1.0,3,83.423571
1.0,3,83.425577
1.0,3,83.427583
1.0,3,83.428089
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.429596
1.0,3,83.44454
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.446721
1.0,3,83.458428
1.0,3,83.461242
1.0,3,83.461242
1.0,3,83.464966
1.0,3,83.464966
1.0,3,83.464966
1.0,3,83.464966
1.0,3,83.464966
1.0,3,83.473637
1.0,3,83.475644
1.0,3,83.47665
1.0,3,83.47665
1.0,3,83.480303
1.0,3,83.482272
1.0,3,83.484278
1.0,3,83.486284
1.0,3,83.48829
1.0,3,83.490296
1.0,3,83.490296
1.0,3,83.492301
1.0,3,83.492301
1.0,3,83.492301
