#{"t_start": 1745253351.5472279, "env_id": "None"}
r,l,t
1.0,5,97.630233
1.0,3,97.63456
1.0,4,97.638292
1.0,5,97.64377
1.0,3,97.646796
1.0,3,97.649627
-1.0,4,97.653186
1.0,3,97.656201
0.5,5,97.660157
1.0,4,97.663909
1.0,5,97.673939
1.0,5,97.680001
1.0,4,97.683306
1.0,3,97.686402
1.0,4,97.690081
1.0,3,97.692386
1.0,3,97.695396
1.0,3,97.697105
1.0,3,97.699116
1.0,3,97.703515
1.0,3,97.706586
1.0,3,97.709354
1.0,3,97.71123
1.0,3,97.714613
1.0,3,97.717348
1.0,3,97.720166
1.0,3,97.723169
1.0,3,97.725674
1.0,4,97.729289
1.0,3,97.732288
1.0,4,97.736281
1.0,3,97.738762
1.0,3,97.740954
1.0,3,97.743953
0.5,5,97.7485
1.0,4,97.752501
1.0,3,97.75525
1.0,3,97.757602
1.0,3,97.760839
1.0,3,97.763849
1.0,4,97.766706
1.0,3,97.769735
1.0,4,97.772743
1.0,4,97.776438
0.5,5,97.777607
1.0,4,97.7815
1.0,3,97.786517
1.0,5,97.789798
1.0,4,97.795555
1.0,4,97.798698
1.0,5,97.803988
1.0,3,97.807008
1.0,4,97.80931
1.0,3,97.812912
1.0,5,97.816975
0.5,5,97.822594
1.0,5,97.827017
1.0,4,97.831207
1.0,3,97.831207
1.0,4,97.83671
1.0,3,97.839803
1.0,3,97.841803
-1.0,4,97.846879
1.0,3,97.848895
-1.0,4,97.855325
1.0,3,97.856339
1.0,4,97.860986
1.0,4,97.865368
1.0,3,97.867652
1.0,3,97.871852
1.0,3,97.87394
1.0,4,97.87765
1.0,3,97.881127
1.0,4,97.884616
1.0,3,97.887574
1.0,3,97.890583
1.0,3,97.892648
1.0,3,97.895656
1.0,4,97.897264
1.0,3,97.899429
1.0,4,97.903438
1.0,3,97.907051
1.0,5,97.907699
1.0,3,97.913344
1.0,3,97.916361
1.0,4,97.919315
1.0,3,97.922569
1.0,5,97.927531
0.5,5,97.93154
0.5,5,97.936184
1.0,4,97.940207
1.0,4,97.940207
1.0,3,97.946259
1.0,5,97.948277
-1.0,4,97.954074
1.0,3,97.956982
1.0,4,97.960932
1.0,3,97.96316
1.0,4,97.967191
1.0,3,97.969047
1.0,3,97.971119
1.0,3,97.971119
0.5,5,97.977834
1.0,3,97.977834
1.0,3,97.98284
1.0,3,97.986425
1.0,3,97.986425
1.0,3,97.986425
1.0,3,97.986425
1.0,3,97.996371
1.0,3,97.999049
1.0,3,98.002045
0.5,5,98.006826
1.0,4,98.009545
1.0,3,98.011389
1.0,3,98.013395
1.0,3,98.017118
1.0,4,98.017118
1.0,3,98.017118
1.0,3,98.026378
1.0,5,98.030404
0.5,5,98.035769
1.0,3,98.03879
1.0,3,98.041164
1.0,3,98.043164
0.5,5,98.047609
1.0,3,98.050617
1.0,3,98.051198
1.0,3,98.055499
1.0,3,98.057201
1.0,3,98.06163
1.0,4,98.063636
0.5,5,98.068692
1.0,3,98.07292
0.5,5,98.077453
1.0,3,98.07907
1.0,3,98.0825
1.0,3,98.085506
1.0,3,98.088468
-1.0,4,98.09247
1.0,3,98.095325
1.0,3,98.098357
1.0,4,98.101323
1.0,4,98.105357
1.0,5,98.108764
1.0,4,98.113773
1.0,3,98.116952
1.0,3,98.11996
0.5,5,98.124048
1.0,3,98.127069
1.0,3,98.128901
1.0,3,98.13143
1.0,4,98.135952
1.0,5,98.137545
1.0,5,98.14305
1.0,3,98.146939
1.0,3,98.147949
1.0,3,98.150548
1.0,3,98.154008
1.0,3,98.157517
1.0,3,98.159518
1.0,3,98.162333
1.0,3,98.165567
1.0,4,98.168257
1.0,3,98.170488
1.0,3,98.173852
1.0,4,98.177479
1.0,5,98.181005
1.0,4,98.185486
1.0,3,98.187166
1.0,4,98.191119
1.0,3,98.191119
1.0,3,98.197128
1.0,4,98.200602
1.0,3,98.202602
1.0,3,98.20556
1.0,3,98.208584
-1.0,3,98.211098
1.0,4,98.213105
1.0,3,98.216626
1.0,5,98.222248
0.5,5,98.227007
1.0,5,98.230868
1.0,3,98.232978
1.0,5,98.238858
1.0,3,98.241932
1.0,3,98.243932
1.0,3,98.247092
1.0,3,98.248602
1.0,3,98.25161
1.0,3,98.252608
1.0,3,98.257055
1.0,3,98.259065
1.0,3,98.261983
1.0,4,98.265491
1.0,5,98.269164
1.0,3,98.273514
1.0,3,98.276776
1.0,3,98.278783
1.0,3,98.281783
1.0,3,98.283786
1.0,3,98.286306
1.0,3,98.288542
1.0,3,98.291746
1.0,3,98.294084
1.0,3,98.296603
1.0,3,98.297792
1.0,3,98.301203
1.0,3,98.304212
1.0,3,98.307344
1.0,3,98.3092
1.0,3,98.313262
1.0,3,98.316385
1.0,3,98.318392
1.0,4,98.322365
1.0,5,98.327404
1.0,5,98.331735
1.0,3,98.334415
1.0,4,98.337583
0.5,5,98.341428
1.0,3,98.345588
1.0,5,98.347698
1.0,3,98.351743
1.0,3,98.353751
1.0,4,98.358211
1.0,4,98.362208
1.0,3,98.363715
-1.0,4,98.368514
1.0,3,98.370514
1.0,4,98.373754
1.0,3,98.37701
1.0,3,98.378762
1.0,5,98.382399
0.5,5,98.390541
1.0,3,98.393658
1.0,4,99.433266
1.0,3,99.4375
1.0,3,99.440493
1.0,3,99.443532
1.0,3,99.447077
1.0,4,99.450611
1.0,3,99.450611
1.0,4,99.45661
1.0,3,99.460697
-1.0,3,99.4646
1.0,3,99.467303
1.0,4,99.47032
-1.0,4,99.47658
1.0,3,99.479093
1.0,3,99.482972
1.0,3,99.485476
1.0,3,99.48868
1.0,3,99.490731
1.0,5,99.496524
1.0,3,99.498539
1.0,4,99.503661
1.0,4,99.506922
0.5,5,99.513131
1.0,3,99.515337
1.0,3,99.518762
1.0,4,99.522762
1.0,3,99.526213
1.0,3,99.528991
1.0,4,99.53248
1.0,3,99.535486
1.0,3,99.536494
1.0,3,99.540508
0.5,5,99.545516
1.0,5,99.550567
1.0,3,99.552572
1.0,3,99.556606
1.0,4,99.560496
1.0,3,99.563495
0.5,5,99.568427
1.0,3,99.572093
1.0,3,99.574101
1.0,4,99.57934
1.0,5,99.583351
1.0,4,99.587384
1.0,3,99.591392
1.0,4,99.596406
1.0,3,99.599249
1.0,3,99.60221
1.0,4,99.606825
1.0,3,99.610065
1.0,3,99.613065
1.0,4,99.616981
1.0,4,99.617493
1.0,3,99.623408
1.0,4,99.627455
1.0,3,99.630351
1.0,3,99.633255
1.0,4,99.637531
1.0,3,99.64054
1.0,3,99.642787
1.0,3,99.645298
1.0,3,99.647322
1.0,3,99.650091
1.0,3,99.652263
1.0,3,99.654127
1.0,3,99.65731
1.0,3,99.659776
0.5,5,99.663201
0.5,5,99.666316
1.0,3,99.670442
1.0,4,99.675516
1.0,3,99.678546
1.0,3,99.681551
1.0,3,99.684318
1.0,3,99.687339
1.0,5,99.691696
1.0,4,99.695666
1.0,3,99.698199
1.0,3,99.700206
1.0,3,99.702213
1.0,3,99.705751
1.0,4,99.709047
1.0,4,99.71295
1.0,3,99.715353
-1.0,4,99.720443
1.0,3,99.722442
1.0,3,99.725668
1.0,3,99.727947
1.0,4,99.73096
1.0,3,99.731806
1.0,3,99.73657
1.0,4,99.739855
1.0,3,99.742619
1.0,3,99.745505
1.0,3,99.748497
0.5,5,99.75148
1.0,3,99.755729
1.0,4,99.759664
1.0,3,99.762092
1.0,3,99.7641
1.0,3,99.767419
1.0,3,99.769927
1.0,3,99.771937
1.0,3,99.775275
0.5,5,99.778307
-1.0,3,99.778307
1.0,4,99.786339
1.0,3,99.78864
1.0,3,99.791348
1.0,4,99.795388
1.0,3,99.797427
1.0,3,99.800826
1.0,3,99.803551
1.0,4,99.807094
1.0,3,99.809386
1.0,3,99.811776
1.0,3,99.815284
1.0,3,99.816295
1.0,3,99.820591
1.0,3,99.821691
1.0,4,99.826489
0.5,5,99.830997
0.5,5,99.836044
1.0,3,99.838226
1.0,3,99.841564
1.0,3,99.844199
1.0,4,99.848014
1.0,3,99.849885
1.0,5,99.855311
0.5,5,99.859425
1.0,4,99.863428
1.0,3,99.866426
1.0,3,99.867551
0.5,5,99.873841
1.0,3,99.877092
1.0,3,99.880013
1.0,3,99.882013
1.0,3,99.884607
1.0,4,99.88939
1.0,4,99.891385
1.0,3,99.895549
1.0,4,99.899604
1.0,3,99.902356
1.0,3,99.904865
1.0,4,99.906913
1.0,5,99.911255
1.0,4,99.917229
1.0,3,99.91975
1.0,3,99.922528
1.0,4,99.926815
1.0,3,99.929906
1.0,3,99.931906
1.0,5,99.936444
1.0,3,99.939188
1.0,3,99.941278
1.0,4,99.944705
1.0,4,99.949018
1.0,4,99.952069
1.0,3,99.955802
1.0,3,99.958324
1.0,4,99.962247
1.0,3,99.964246
1.0,3,99.967436
1.0,3,99.96793
1.0,3,99.96793
1.0,4,99.975597
1.0,3,99.977754
1.0,4,99.980527
1.0,4,99.982915
1.0,4,99.987029
1.0,3,99.990716
1.0,5,99.996539
1.0,3,99.998546
1.0,4,100.002847
1.0,4,100.006485
1.0,4,100.009599
1.0,3,100.010827
1.0,5,100.016478
1.0,3,100.018258
0.5,5,100.022271
-1.0,3,100.027003
1.0,4,100.030219
-1.0,3,100.03355
0.5,5,100.039638
1.0,4,100.042636
1.0,3,100.045548
1.0,3,100.048569
1.0,3,100.05127
1.0,5,100.055482
1.0,4,100.05942
1.0,3,100.05942
1.0,3,100.065028
1.0,3,100.067235
1.0,3,100.068245
1.0,3,100.073312
1.0,3,100.076291
1.0,3,100.078652
1.0,3,100.081733
1.0,4,100.084741
1.0,4,100.088378
1.0,4,100.092137
1.0,3,100.09421
1.0,3,100.096228
-1.0,4,100.1012
1.0,3,100.103209
0.5,5,100.109375
1.0,3,100.111275
1.0,4,100.115559
1.0,3,100.118592
1.0,4,100.122094
1.0,3,100.124518
-1.0,4,100.128858
1.0,4,100.130867
1.0,4,100.136397
1.0,3,100.138453
1.0,3,100.139945
1.0,4,100.142954
1.0,4,100.14725
1.0,3,100.14725
1.0,3,100.153086
1.0,3,100.156725
1.0,3,100.159739
1.0,3,100.162373
1.0,4,100.165645
0.5,5,100.170564
1.0,3,100.170564
1.0,4,100.1763
1.0,3,100.178694
1.0,3,100.181786
1.0,3,100.184419
1.0,5,100.188451
1.0,5,100.19357
1.0,3,100.196597
-1.0,3,100.200877
1.0,3,100.202873
1.0,3,100.206353
1.0,3,100.208874
1.0,3,100.210874
0.5,5,100.216252
1.0,4,100.220369
1.0,4,100.223046
1.0,3,100.226194
1.0,3,100.227521
1.0,4,100.231536
1.0,3,100.235526
1.0,3,100.237334
1.0,3,100.241142
1.0,4,100.244142
-1.0,4,100.248523
1.0,3,100.25153
1.0,5,100.255402
1.0,3,100.258134
1.0,4,100.26068
1.0,3,100.263649
1.0,3,100.266431
1.0,4,100.27161
1.0,3,100.274772
1.0,3,100.277058
1.0,4,100.280437
1.0,3,100.283708
1.0,4,100.28722
1.0,3,100.288592
0.5,5,100.29415
1.0,3,100.296877
1.0,3,100.298373
1.0,4,100.302861
1.0,3,100.305316
-1.0,4,100.308334
1.0,5,100.314579
1.0,3,100.317264
1.0,3,100.320283
1.0,3,100.323354
1.0,4,100.326386
1.0,3,100.329058
1.0,3,100.330267
1.0,3,100.335315
1.0,3,100.337339
1.0,3,100.340787
0.5,5,100.345311
1.0,3,100.348081
1.0,3,100.348081
1.0,4,100.352055
1.0,5,100.359637
-1.0,4,100.363953
1.0,3,100.367224
1.0,3,100.369357
1.0,5,100.373043
0.5,5,100.378802
1.0,3,100.380788
-1.0,4,100.383132
1.0,3,100.389544
1.0,3,100.39393
1.0,4,100.398515
1.0,3,100.402514
1.0,3,100.411526
1.0,3,100.413534
1.0,3,100.416552
1.0,3,100.416552
1.0,5,100.42042
1.0,3,100.427118
-1.0,3,100.428764
1.0,3,100.434526
1.0,3,100.436552
1.0,4,100.440593
1.0,3,100.442678
1.0,4,100.446953
1.0,3,100.448271
1.0,5,100.448271
1.0,4,100.457594
1.0,3,100.457594
1.0,4,100.462598
1.0,3,100.465742
1.0,4,100.468142
1.0,3,100.470218
1.0,3,100.474942
1.0,5,100.479129
1.0,3,100.481837
1.0,3,100.485365
1.0,3,100.487599
1.0,3,100.488613
1.0,5,100.495398
-1.0,4,100.496943
1.0,5,100.496943
1.0,3,100.505344
1.0,5,100.507446
1.0,3,100.511621
1.0,3,100.511621
1.0,3,100.517979
1.0,3,100.520999
0.5,5,100.52541
1.0,4,100.529589
1.0,4,100.53158
1.0,3,100.535586
1.0,3,100.537283
1.0,4,100.538407
1.0,3,100.538407
1.0,4,100.547043
1.0,3,100.547043
1.0,3,100.547043
1.0,3,100.55242
1.0,3,100.557172
1.0,4,100.561001
1.0,3,100.563998
-1.0,3,100.56756
-1.0,4,100.570808
1.0,4,100.573375
1.0,3,100.577092
1.0,3,100.578958
1.0,3,100.580765
1.0,3,100.584398
1.0,3,100.587569
1.0,5,100.590079
1.0,5,100.597026
1.0,5,100.602267
1.0,3,100.605273
1.0,4,100.607952
1.0,3,100.610439
1.0,3,100.613808
1.0,3,100.616529
1.0,3,100.617237
1.0,3,100.620849
1.0,5,100.626302
1.0,3,100.627394
0.5,5,100.632713
1.0,3,100.637126
1.0,4,100.640146
1.0,5,100.644242
1.0,3,100.64788
1.0,3,100.648505
1.0,4,100.650818
1.0,3,100.656336
-1.0,3,100.659248
1.0,3,100.659248
1.0,3,100.663754
0.5,5,100.667104
1.0,3,100.667104
1.0,3,100.671491
1.0,3,100.676319
1.0,4,100.681114
1.0,4,100.684589
1.0,3,100.687124
1.0,3,100.689855
1.0,4,100.693151
1.0,3,100.696186
1.0,3,100.696186
1.0,4,100.70226
0.5,5,100.706895
1.0,3,100.708458
1.0,3,100.711794
1.0,3,100.715738
1.0,3,100.718023
1.0,3,100.720744
1.0,3,100.723767
1.0,4,100.727002
1.0,4,100.731283
1.0,3,100.733196
1.0,4,100.73616
1.0,3,100.739913
1.0,4,100.743558
1.0,3,100.74714
1.0,4,100.750278
1.0,3,100.754005
1.0,3,100.756525
1.0,3,100.759037
1.0,3,100.761946
1.0,3,100.763954
1.0,3,100.767224
1.0,3,100.767736
1.0,3,100.767736
1.0,3,100.774585
1.0,3,100.776406
1.0,4,100.781533
1.0,3,100.783585
1.0,4,100.787275
1.0,4,100.790757
1.0,4,100.795616
1.0,4,100.798132
1.0,4,100.802646
1.0,3,100.805164
1.0,4,100.807979
1.0,3,100.811694
1.0,5,100.816615
1.0,3,100.818292
1.0,3,100.82078
1.0,3,100.824648
1.0,3,100.826163
1.0,3,100.828336
1.0,3,100.831265
1.0,5,100.836793
1.0,3,100.839801
1.0,4,100.843148
1.0,3,100.845742
1.0,4,100.849882
1.0,3,100.851357
1.0,4,100.855286
1.0,4,100.859285
1.0,4,100.862175
1.0,4,100.866399
1.0,3,100.868474
1.0,4,100.87293
1.0,5,100.87809
-1.0,4,100.882249
0.5,5,100.886451
1.0,3,100.889627
1.0,3,100.891568
1.0,4,100.896575
-1.0,4,100.898302
1.0,3,100.901847
1.0,4,100.907819
1.0,3,100.909745
1.0,3,100.912243
1.0,3,100.915442
1.0,4,100.91923
1.0,3,100.921628
1.0,3,100.923935
1.0,3,100.927525
1.0,3,100.929781
1.0,3,100.932377
1.0,4,100.936343
1.0,5,100.941282
1.0,5,100.945303
1.0,3,100.947417
1.0,5,100.95237
1.0,3,100.955366
1.0,3,100.95864
1.0,4,100.962289
1.0,3,100.965289
1.0,3,100.967931
-1.0,4,100.971052
1.0,3,100.973681
1.0,3,100.976287
1.0,3,100.979558
1.0,3,100.980762
0.5,5,100.986979
1.0,4,100.991109
1.0,3,100.99381
1.0,3,100.996433
0.5,5,101.001572
1.0,3,101.004151
-1.0,3,101.006891
1.0,4,101.009617
1.0,4,101.009617
1.0,4,101.017704
1.0,3,101.020083
1.0,3,101.022794
1.0,5,101.027091
1.0,3,101.027091
1.0,3,101.030459
1.0,3,101.033005
0.5,5,101.039864
1.0,4,101.043909
1.0,3,101.046917
1.0,3,101.049199
1.0,4,101.052979
1.0,5,101.0576
1.0,3,101.059384
1.0,4,101.063342
1.0,3,101.066369
1.0,3,101.067148
1.0,3,101.070053
1.0,3,101.074588
1.0,5,101.079045
1.0,4,101.083297
-1.0,4,101.087916
1.0,3,101.089088
1.0,4,101.094059
1.0,4,101.096596
1.0,3,101.099959
1.0,3,101.10232
1.0,5,101.10707
0.5,5,101.110085
1.0,4,101.116564
1.0,3,101.118798
1.0,3,101.120802
1.0,3,101.124072
1.0,4,101.127738
1.0,3,101.128858
1.0,3,101.130865
-1.0,4,101.136401
1.0,3,101.136401
1.0,5,101.143094
1.0,3,101.146145
1.0,3,101.146145
1.0,4,101.152349
1.0,3,101.156214
1.0,4,101.158873
1.0,4,101.162455
1.0,4,101.166767
1.0,3,101.169307
1.0,3,101.171492
-1.0,3,101.173983
1.0,4,101.178176
1.0,4,101.179626
1.0,4,101.185353
1.0,4,101.18767
1.0,3,101.190825
1.0,4,101.19564
-1.0,4,101.199562
1.0,4,101.202577
1.0,4,101.206455
1.0,3,101.209568
1.0,3,101.212269
1.0,3,101.214278
1.0,4,101.217035
0.5,5,101.222697
1.0,5,101.228807
0.5,5,101.233112
1.0,4,101.237294
1.0,3,101.239376
1.0,3,101.241794
1.0,3,101.243878
1.0,3,101.247321
1.0,3,101.249779
1.0,3,101.251269
1.0,3,101.255415
1.0,3,101.258119
-1.0,4,101.26072
1.0,3,101.26072
1.0,3,101.266303
0.5,5,101.268808
-1.0,3,101.27528
1.0,3,101.278108
1.0,5,101.283986
1.0,5,101.288608
1.0,3,101.290743
1.0,3,101.292749
1.0,3,101.297389
1.0,4,101.300427
1.0,5,101.305675
1.0,4,101.309324
1.0,3,101.309324
1.0,3,101.309324
1.0,3,101.317574
1.0,3,101.320592
1.0,4,101.323489
1.0,3,101.326563
1.0,3,101.329082
1.0,5,101.330379
1.0,3,101.336414
1.0,3,101.337524
-1.0,4,102.338637
1.0,3,102.340641
1.0,5,102.347116
1.0,3,102.349126
1.0,3,102.353132
1.0,3,102.356143
1.0,3,102.360112
1.0,3,102.363111
1.0,4,102.367312
1.0,3,102.370224
1.0,3,102.37278
1.0,3,102.376297
1.0,3,102.378308
1.0,3,102.382316
1.0,3,102.385322
1.0,4,102.387121
1.0,3,102.392373
1.0,3,102.395381
1.0,4,102.400274
0.5,5,102.405282
-1.0,3,102.408859
1.0,4,102.41244
1.0,4,102.416456
1.0,3,102.418466
1.0,4,102.422473
1.0,3,102.426487
1.0,3,102.429503
1.0,3,102.431506
1.0,3,102.435966
1.0,4,102.440212
1.0,3,102.442416
1.0,5,102.447141
1.0,3,102.447141
1.0,4,102.455969
1.0,4,102.459183
1.0,4,102.462694
1.0,3,102.46621
0.5,5,102.472227
1.0,3,102.475625
1.0,3,102.477424
1.0,5,102.483094
1.0,3,102.486612
1.0,3,102.488831
1.0,3,102.492844
1.0,3,102.495357
1.0,3,102.497113
0.5,5,102.504157
1.0,5,102.508227
1.0,4,102.512734
1.0,3,102.516242
1.0,4,102.52006
1.0,5,102.525663
1.0,4,102.530181
1.0,5,102.532297
-1.0,4,102.536952
1.0,4,102.536952
1.0,3,102.536952
1.0,3,102.546495
1.0,3,102.54822
1.0,3,102.552226
1.0,3,102.555372
1.0,4,102.558323
1.0,3,102.561523
1.0,5,102.565944
1.0,3,102.567534
1.0,4,102.572203
1.0,5,102.576943
1.0,3,102.576943
1.0,3,102.576943
-1.0,3,102.576943
1.0,4,102.587517
1.0,5,102.593594
1.0,4,102.596188
1.0,3,102.599209
1.0,4,102.60323
1.0,4,102.606754
1.0,3,102.609143
1.0,3,102.609143
1.0,3,102.609143
1.0,3,102.616385
1.0,4,102.616385
-1.0,4,102.623669
1.0,4,102.629049
1.0,4,102.629049
1.0,3,102.635456
1.0,5,102.640046
1.0,3,102.642837
-1.0,4,102.647111
1.0,4,102.64848
1.0,4,102.651235
1.0,4,102.656278
1.0,3,102.660302
1.0,3,102.66202
1.0,3,102.665466
1.0,3,102.667715
1.0,3,102.667715
0.5,5,102.673891
1.0,4,102.678981
1.0,3,102.681496
1.0,3,102.683272
-1.0,4,102.687778
1.0,3,102.690208
-1.0,4,102.695301
1.0,3,102.697571
1.0,4,102.698902
1.0,4,102.698902
1.0,4,102.707773
1.0,4,102.707773
1.0,5,102.716391
1.0,3,102.719416
1.0,4,102.722439
0.5,5,102.7275
0.5,5,102.73196
-1.0,4,102.735267
1.0,4,102.738871
-1.0,4,102.739999
1.0,3,102.745518
1.0,3,102.747557
1.0,3,102.750736
1.0,3,102.754503
1.0,4,102.757722
1.0,3,102.759671
1.0,3,102.76295
1.0,3,102.765459
1.0,5,102.769769
1.0,4,102.773426
0.5,5,102.778448
1.0,3,102.779561
0.5,5,102.786469
1.0,5,102.789508
1.0,3,102.791782
1.0,3,102.796961
1.0,3,102.800004
1.0,3,102.802579
1.0,3,102.804586
1.0,4,102.808125
1.0,5,102.812291
1.0,3,102.816173
1.0,4,102.81743
1.0,3,102.81743
1.0,3,102.824239
1.0,4,102.827287
1.0,4,102.833053
1.0,3,102.833053
1.0,3,102.838814
1.0,3,102.840811
1.0,3,102.842997
1.0,4,102.847436
1.0,3,102.849877
1.0,4,102.853085
1.0,3,102.855591
1.0,3,102.85834
1.0,5,102.85834
1.0,5,102.867662
-1.0,3,102.870883
1.0,4,102.875527
1.0,3,102.877501
1.0,3,102.880797
1.0,5,102.885957
1.0,4,102.889625
1.0,4,102.893329
0.5,5,102.897768
1.0,4,102.899797
1.0,3,102.902421
1.0,3,102.907752
1.0,3,102.910081
1.0,3,102.913838
1.0,3,102.916856
0.5,5,102.921893
1.0,3,102.926175
1.0,3,102.928244
-1.0,4,102.933012
1.0,5,102.936542
1.0,3,102.939812
1.0,3,102.943835
1.0,3,102.947159
1.0,3,102.948605
1.0,3,102.95299
1.0,3,102.956522
1.0,5,102.961208
1.0,5,102.968013
1.0,3,102.969079
1.0,3,102.972918
1.0,5,102.978495
1.0,3,102.98206
1.0,3,102.985459
1.0,4,102.987151
1.0,3,102.992515
1.0,4,102.996532
1.0,4,103.000828
1.0,3,103.002745
-1.0,4,103.007644
1.0,3,103.009675
1.0,4,103.013705
1.0,4,103.017251
1.0,3,103.020514
1.0,4,103.025625
1.0,4,103.03047
1.0,3,103.032758
1.0,3,103.035756
1.0,3,103.039299
1.0,4,103.043298
1.0,3,103.047202
1.0,3,103.050402
0.5,5,103.055286
1.0,3,103.058318
1.0,3,103.060325
1.0,4,103.062331
1.0,3,103.06636
1.0,3,103.068407
1.0,3,103.072577
1.0,3,103.075709
1.0,5,103.080438
1.0,4,103.083438
1.0,3,103.086559
1.0,3,103.088917
1.0,5,103.093793
0.5,5,103.097005
1.0,3,103.10048
1.0,3,103.103355
1.0,3,103.105361
1.0,4,103.10913
1.0,3,103.111484
1.0,3,103.115605
1.0,3,103.118002
1.0,3,103.120906
1.0,3,103.129595
1.0,3,103.130961
1.0,3,103.130961
1.0,4,103.138147
1.0,3,103.138147
1.0,3,103.142762
1.0,3,103.145459
1.0,4,103.148872
1.0,3,103.150658
0.5,5,103.156811
1.0,3,103.159407
1.0,3,103.162409
1.0,4,103.165288
1.0,3,103.168812
1.0,3,103.169464
1.0,4,103.169464
1.0,3,103.177135
1.0,3,103.178146
1.0,3,103.178146
1.0,4,103.185385
1.0,4,103.186395
1.0,3,103.192261
1.0,3,103.19427
1.0,3,103.197438
0.5,5,103.202055
1.0,3,103.205416
1.0,3,103.207945
1.0,3,103.20995
1.0,4,103.210951
1.0,3,103.216409
0.5,5,103.21912
1.0,4,103.21912
1.0,4,103.226985
1.0,3,103.226985
1.0,4,103.234251
-1.0,4,103.237817
0.5,5,103.243254
1.0,3,103.246302
1.0,3,103.24696
0.5,5,103.24696
1.0,4,103.256375
1.0,3,103.25747
1.0,3,103.260947
1.0,3,103.260947
1.0,3,103.267311
1.0,3,103.268859
1.0,3,103.271384
1.0,3,103.275336
-1.0,3,103.278467
1.0,4,103.282868
1.0,3,103.28539
1.0,3,103.288617
1.0,3,103.290743
1.0,3,103.290743
1.0,3,103.296545
1.0,4,103.297824
1.0,3,103.302457
1.0,4,103.306498
1.0,4,103.309486
1.0,3,103.311496
1.0,4,103.316339
1.0,3,103.319795
-1.0,4,103.323483
1.0,3,103.325994
1.0,3,103.328697
1.0,3,103.330452
0.5,5,103.335353
1.0,3,103.337381
1.0,3,103.33963
1.0,3,103.343364
1.0,3,103.34567
1.0,4,103.349482
1.0,3,103.351486
1.0,3,103.356024
1.0,3,103.359258
1.0,5,103.365987
1.0,3,103.368638
1.0,3,103.370836
1.0,3,103.375303
1.0,4,103.379031
1.0,4,103.383886
1.0,3,103.38775
-1.0,3,103.393153
1.0,4,103.397029
1.0,3,103.401154
1.0,3,103.404421
1.0,3,103.406935
1.0,4,103.406935
1.0,4,103.416632
1.0,4,103.421138
1.0,4,103.426435
1.0,3,103.430367
1.0,3,103.434711
1.0,3,103.437771
1.0,3,103.440655
0.5,5,103.447216
1.0,4,103.448714
1.0,4,103.457052
1.0,3,103.457052
1.0,3,103.463068
1.0,3,103.466384
1.0,4,103.469115
1.0,3,103.469115
-1.0,3,103.477674
1.0,5,103.483428
1.0,3,103.487293
1.0,3,103.490112
1.0,5,103.496633
1.0,4,103.497312
1.0,3,103.497312
1.0,3,103.506331
1.0,3,103.506842
0.5,5,103.511015
1.0,3,103.517503
1.0,5,103.523084
1.0,3,103.526597
1.0,3,103.529807
0.5,5,103.536147
1.0,4,103.539509
-1.0,4,103.546669
1.0,3,103.548557
1.0,3,103.5538
1.0,3,103.557462
-1.0,3,103.561709
-1.0,4,103.567058
1.0,4,103.571364
1.0,3,103.57561
1.0,4,103.576336
1.0,4,103.58561
1.0,3,103.588672
1.0,3,103.593524
0.5,5,103.601475
1.0,3,103.604025
1.0,3,103.60767
1.0,3,103.610207
1.0,3,103.610207
1.0,3,103.616278
1.0,3,103.616278
1.0,4,103.62194
1.0,3,103.625459
1.0,4,103.627165
1.0,3,103.627165
1.0,4,103.634733
1.0,4,103.639471
1.0,3,103.643079
1.0,3,103.646507
1.0,3,103.649742
1.0,4,103.655773
1.0,3,103.656291
-1.0,3,103.661394
1.0,3,103.666261
1.0,4,103.671332
1.0,3,103.675345
1.0,5,103.681813
1.0,3,103.685704
1.0,5,103.691578
0.5,5,103.696417
1.0,4,103.70226
1.0,3,103.706326
1.0,3,103.70734
1.0,3,103.711498
1.0,3,103.718135
1.0,3,103.721174
1.0,4,103.726368
1.0,3,103.729973
1.0,3,103.734019
1.0,4,103.737235
1.0,4,103.737235
1.0,3,103.748006
1.0,3,103.748006
1.0,3,103.748006
1.0,3,103.758639
1.0,3,103.762322
1.0,5,103.769179
-1.0,3,103.773621
1.0,3,103.777453
1.0,3,103.777453
1.0,4,103.785532
1.0,5,103.792273
1.0,3,103.795789
1.0,4,103.800308
1.0,3,103.803861
1.0,5,103.810875
1.0,3,103.812129
1.0,3,103.817548
1.0,3,103.820271
1.0,4,103.82331
1.0,5,103.826324
1.0,3,103.831254
-1.0,4,103.835762
1.0,3,103.83929
1.0,3,103.842771
1.0,4,103.84741
1.0,3,103.850155
1.0,3,103.850155
1.0,4,103.856602
1.0,3,103.856602
1.0,3,103.856602
1.0,5,103.869517
1.0,3,103.871184
1.0,5,103.880419
1.0,5,103.886629
1.0,5,103.89154
1.0,3,103.895494
1.0,3,103.898527
1.0,4,103.9046
1.0,3,103.907639
1.0,3,103.907639
1.0,4,103.916483
1.0,3,103.920849
1.0,3,103.92385
1.0,3,103.927169
1.0,4,103.93194
1.0,3,103.93638
1.0,3,103.93638
1.0,4,103.944227
1.0,3,103.947069
-1.0,4,103.954063
1.0,3,103.957888
1.0,3,103.961489
1.0,4,103.966149
1.0,5,103.9681
1.0,3,103.975364
